id,latitude,longitude,county,county_fips,state_id,state_name,state_fips,api_request_status
USC00036174,33.9539,-92.2019,Cleveland,05025,AR,Arkansas,05,OK
USC00416137,33.9544,-102.7783,Bailey,48017,TX,Texas,48,OK
USW00003054,33.9558,-102.7739,Bailey,48017,TX,Texas,48,OK
USC00099486,33.9664,-83.2911,Clarke,13059,GA,Georgia,13,OK
USW00053867,33.9706,-80.9958,Richland,45079,SC,South Carolina,45,OK
USC00028326,33.9733,-109.5631,Apache,04001,AZ,Arizona,04,OK
USW00003179,33.9753,-117.6361,San Bernardino,06071,CA,California,06,OK
USR0000CSRI,33.9778,-120.0778,Santa Barbara,06083,CA,California,06,OK
USW00013966,33.9786,-98.4928,Wichita,48485,TX,Texas,48,OK
USS0009S01S,33.98,-109.5,Apache,04001,AZ,Arizona,04,OK
USR0000CWHH,33.9839,-118.01,Los Angeles,06037,CA,California,06,OK
USC00413214,33.985,-101.3339,Floyd,48153,TX,Texas,48,OK
USC00381944,33.9917,-81.0244,Richland,45079,SC,South Carolina,45,OK
USC00387631,33.9919,-81.7714,Saluda,45081,SC,South Carolina,45,OK
PKM00041530,33.994,71.515,,,,,,OK
USR0000CSCI,33.9958,-119.7222,Santa Barbara,06083,CA,California,06,OK
USC00092485,33.9983,-84.7511,Paulding,13223,GA,Georgia,13,OK
USR0000NSUN,34.0028,-77.9581,Brunswick,37019,NC,North Carolina,37,OK
USC00042214,34.005,-118.4139,Los Angeles,06037,CA,California,06,OK
USC00416740,34.0067,-100.2989,Cottle,48101,TX,Texas,48,OK
USC00315116,34.0106,-78.5464,Brunswick,37019,NC,North Carolina,37,OK
